B_Req,R_Priority,FP,Complexity,Time,Cost
2097,148,4,-1.244619821,1.1751897618260156,-0.627751371
2098,55,2,-1.244619821,1.1751897618260156,-0.627751371
2099,168,4,-1.244619821,0.3847333236909606,-0.798162595
2100,91,4,-1.244619821,-0.800951334,-1.05377943
2101,157,4,-1.244619821,-0.800951334,-1.05377943
2102,167,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2103,165,3,1.1974583830783379,1.1751897618260156,2.780473098271799
2104,146,1,1.1974583830783379,-1.986635991,-0.627751371
2105,120,1,1.1974583830783379,-1.986635991,-0.627751371
2106,160,2,-1.244619821,-1.591407772,-1.224190653
2107,163,1,1.1974583830783379,-1.986635991,-0.627751371
2108,79,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2109,101,1,-0.023580719,-1.986635991,-0.968573818
2110,97,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2111,153,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2112,107,1,1.1974583830783379,-0.800951334,0.6503328049031206
2113,111,2,-1.244619821,0.3847333236909606,-0.798162595
2114,174,1,-1.244619821,-1.591407772,-1.224190653
2115,98,1,-1.244619821,-1.986635991,-1.309396265
2116,119,4,-1.244619821,0.3847333236909606,-0.798162595
2117,113,2,-1.244619821,0.3847333236909606,-0.798162595
2118,131,1,1.1974583830783379,-1.986635991,-0.627751371
2119,91,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2120,139,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2121,3,1,-1.244619821,-1.986635991,-1.309396265
2122,110,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2123,50,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2124,106,2,-1.244619821,-0.800951334,-1.05377943
2125,51,2,1.1974583830783379,-1.196179553,0.22430474622938495
2126,151,4,-1.244619821,0.3847333236909606,-0.798162595
2127,126,2,-1.244619821,-1.196179553,-1.138985042
2128,88,3,-1.244619821,0.3847333236909606,-0.798162595
2129,166,1,-1.244619821,-1.591407772,-1.224190653
2130,141,2,1.1974583830783379,1.1751897618260156,2.780473098271799
2131,64,1,-1.244619821,-1.986635991,-1.309396265
2132,131,3,1.1974583830783379,-1.196179553,0.22430474622938495
2133,130,4,-1.244619821,0.7799615427584882,-0.712956983
2134,144,2,1.1974583830783379,-1.196179553,0.22430474622938495
2135,57,4,1.1974583830783379,-0.800951334,0.6503328049031206
2136,208,4,-1.244619821,1.1751897618260156,-0.627751371
2137,166,4,-1.244619821,1.1751897618260156,-0.627751371
2138,181,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2139,118,4,-0.023580719,0.3847333236909606,0.5651271931683735
2140,183,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2141,111,3,-0.023580719,-0.800951334,-0.201723312
2142,60,4,-0.023580719,0.3847333236909606,0.5651271931683735
2143,150,1,1.1974583830783379,-1.986635991,-0.627751371
2144,99,3,1.1974583830783379,1.1751897618260156,2.780473098271799
2145,76,3,-1.244619821,-0.800951334,-1.05377943
2146,193,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2147,141,3,-1.244619821,0.3847333236909606,-0.798162595
2148,114,1,-1.244619821,-1.196179553,-1.138985042
2149,137,4,1.1974583830783379,-0.800951334,0.6503328049031206
2150,139,1,-0.023580719,-1.986635991,-0.968573818
2151,124,1,-1.244619821,-1.196179553,-1.138985042
2152,116,3,-1.244619821,-0.800951334,-1.05377943
2153,81,3,-0.023580719,0.3847333236909606,0.5651271931683735
2154,237,4,-0.023580719,1.1751897618260156,1.0763608635768562
2155,135,2,1.1974583830783379,-1.591407772,-0.201723312
2156,167,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2157,89,2,1.1974583830783379,-0.405723114,1.0763608635768562
2158,180,4,-0.023580719,0.3847333236909606,0.5651271931683735
2159,234,2,1.1974583830783379,-1.196179553,0.22430474622938495
2160,70,4,-1.244619821,-0.800951334,-1.05377943
2161,138,2,1.1974583830783379,-1.196179553,0.22430474622938495
2162,70,4,-0.023580719,1.1751897618260156,1.0763608635768562
2163,125,1,1.1974583830783379,-1.986635991,-0.627751371
2164,196,2,-0.023580719,0.3847333236909606,0.5651271931683735
2165,96,1,1.1974583830783379,-1.986635991,-0.627751371
2166,200,3,-1.244619821,1.1751897618260156,-0.627751371
2167,118,3,-0.023580719,0.3847333236909606,0.5651271931683735
2168,168,2,-0.023580719,0.3847333236909606,0.5651271931683735
2169,122,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2170,89,4,-0.023580719,-0.800951334,-0.201723312
2171,119,3,-1.244619821,0.3847333236909606,-0.798162595
2172,154,2,-1.244619821,-1.196179553,-1.138985042
2173,102,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2174,199,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2175,167,3,-0.023580719,0.3847333236909606,0.5651271931683735
2176,135,2,-0.023580719,-0.800951334,-0.201723312
2177,122,2,1.1974583830783379,-1.196179553,0.22430474622938495
2178,35,4,-1.244619821,1.1751897618260156,-0.627751371
2179,154,2,-0.023580719,0.3847333236909606,0.5651271931683735
2180,137,1,1.1974583830783379,-1.986635991,-0.627751371
2181,131,2,-1.244619821,-1.591407772,-1.224190653
2182,141,2,1.1974583830783379,-0.800951334,0.6503328049031206
2183,170,2,-1.244619821,-0.800951334,-1.05377943
2184,112,2,1.1974583830783379,-0.800951334,0.6503328049031206
2185,104,1,-0.023580719,-1.196179553,-0.457340148
2186,204,2,1.1974583830783379,-1.196179553,0.22430474622938495
2187,110,3,1.1974583830783379,-0.405723114,1.0763608635768562
2188,135,4,-0.023580719,0.3847333236909606,0.5651271931683735
2189,52,4,-1.244619821,-0.800951334,-1.05377943
2190,192,3,-0.023580719,1.1751897618260156,1.0763608635768562
2191,139,1,-0.023580719,-1.986635991,-0.968573818
2192,129,1,-0.023580719,-1.986635991,-0.968573818
2193,108,3,1.1974583830783379,-0.800951334,0.6503328049031206
2194,83,3,-0.023580719,1.1751897618260156,1.0763608635768562
2195,75,1,-0.023580719,-1.591407772,-0.712956983
2196,104,3,-0.023580719,0.3847333236909606,0.5651271931683735
2197,153,2,-0.023580719,-0.405723114,0.053893523
2198,182,1,-1.244619821,-1.591407772,-1.224190653
2199,123,4,-0.023580719,0.3847333236909606,0.5651271931683735
2200,145,3,-0.023580719,0.3847333236909606,0.5651271931683735
2201,68,2,-1.244619821,-1.196179553,-1.138985042
2202,141,2,1.1974583830783379,-0.800951334,0.6503328049031206
2203,92,2,-1.244619821,-0.800951334,-1.05377943
2204,188,1,-1.244619821,-0.800951334,-1.05377943
2205,91,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2206,103,3,-1.244619821,0.3847333236909606,-0.798162595
2207,68,3,-1.244619821,1.1751897618260156,-0.627751371
2208,88,3,-1.244619821,0.3847333236909606,-0.798162595
2209,180,2,-1.244619821,1.1751897618260156,-0.627751371
2210,161,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2211,208,3,-1.244619821,-0.800951334,-1.05377943
2212,47,3,-1.244619821,0.3847333236909606,-0.798162595
2213,112,1,-1.244619821,-1.591407772,-1.224190653
2214,62,1,1.1974583830783379,-1.591407772,-0.201723312
2215,71,3,-0.023580719,-0.800951334,-0.201723312
2216,173,2,-0.023580719,0.3847333236909606,0.5651271931683735
2217,29,1,-0.023580719,-1.986635991,-0.968573818
2218,137,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2219,144,1,-0.023580719,-0.800951334,-0.201723312
2220,135,1,1.1974583830783379,-1.986635991,-0.627751371
2221,175,1,1.1974583830783379,-1.591407772,-0.201723312
2222,51,4,-0.023580719,0.3847333236909606,0.5651271931683735
2223,72,2,1.1974583830783379,1.1751897618260156,2.780473098271799
2224,108,3,-1.244619821,0.3847333236909606,-0.798162595
2225,131,1,1.1974583830783379,-1.986635991,-0.627751371
2226,141,2,-0.023580719,-0.800951334,-0.201723312
2227,98,2,-1.244619821,-0.800951334,-1.05377943
2228,167,1,1.1974583830783379,-1.591407772,-0.201723312
2229,109,2,1.1974583830783379,1.1751897618260156,2.780473098271799
2230,86,2,-0.023580719,0.3847333236909606,0.5651271931683735
2231,153,2,-0.023580719,0.3847333236909606,0.5651271931683735
2232,110,1,-1.244619821,-1.986635991,-1.309396265
2233,80,1,-1.244619821,-1.986635991,-1.309396265
2234,113,1,-1.244619821,-0.800951334,-1.05377943
2235,85,4,1.1974583830783379,1.9656461999610708,3.632529216
2236,106,1,1.1974583830783379,-1.986635991,-0.627751371
2237,59,3,1.1974583830783379,-0.800951334,0.6503328049031206
2238,136,4,-1.244619821,0.3847333236909606,-0.798162595
2239,142,4,-0.023580719,-0.800951334,-0.201723312
2240,156,3,-0.023580719,0.3847333236909606,0.5651271931683735
2241,117,3,-1.244619821,1.1751897618260156,-0.627751371
2242,13,3,-1.244619821,-0.405723114,-0.968573818
2243,135,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2244,69,2,-0.023580719,0.3847333236909606,0.5651271931683735
2245,128,3,-0.023580719,1.1751897618260156,1.0763608635768562
2246,92,1,-0.023580719,-1.591407772,-0.712956983
2247,8,4,-0.023580719,0.3847333236909606,0.5651271931683735
2248,229,3,1.1974583830783379,-0.800951334,0.6503328049031206
2249,89,3,-1.244619821,0.3847333236909606,-0.798162595
2250,75,4,1.1974583830783379,0.7799615427584882,2.354445039598063
2251,235,2,1.1974583830783379,-0.800951334,0.6503328049031206
2252,144,1,-0.023580719,-1.986635991,-0.968573818
2253,198,2,1.1974583830783379,-0.800951334,0.6503328049031206
2254,181,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2255,13,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2256,77,1,1.1974583830783379,-1.986635991,-0.627751371
2257,150,2,1.1974583830783379,-1.196179553,0.22430474622938495
2258,198,2,-1.244619821,-0.800951334,-1.05377943
2259,94,3,1.1974583830783379,-0.405723114,1.0763608635768562
2260,139,4,-1.244619821,0.3847333236909606,-0.798162595
2261,211,3,-1.244619821,0.3847333236909606,-0.798162595
2262,111,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2263,99,1,1.1974583830783379,-1.591407772,-0.201723312
2264,88,2,-0.023580719,-0.405723114,0.053893523
2265,96,2,-1.244619821,-1.196179553,-1.138985042
2266,126,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2267,162,3,-0.023580719,0.3847333236909606,0.5651271931683735
2268,57,2,1.1974583830783379,-0.800951334,0.6503328049031206
2269,123,3,-0.023580719,0.3847333236909606,0.5651271931683735
2270,105,2,1.1974583830783379,-0.800951334,0.6503328049031206
2271,109,1,-0.023580719,0.3847333236909606,0.5651271931683735
2272,115,2,1.1974583830783379,-0.800951334,0.6503328049031206
2273,167,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2274,97,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2275,84,1,-1.244619821,-0.800951334,-1.05377943
2276,157,3,1.1974583830783379,-0.800951334,0.6503328049031206
2277,169,2,-1.244619821,0.3847333236909606,-0.798162595
2278,12,3,-0.023580719,-0.800951334,-0.201723312
2279,195,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2280,164,1,1.1974583830783379,-0.800951334,0.6503328049031206
2281,103,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2282,143,3,-1.244619821,0.3847333236909606,-0.798162595
2283,213,1,1.1974583830783379,-1.591407772,-0.201723312
2284,97,4,1.1974583830783379,1.5704179808935432,3.2065011569455346
2285,194,4,1.1974583830783379,0.7799615427584882,2.354445039598063
2286,126,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2287,127,3,-0.023580719,-0.405723114,0.053893523
2288,206,4,-0.023580719,0.7799615427584882,0.8207440283726148
2289,113,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2290,140,4,-0.023580719,1.9656461999610708,1.587594533985339
2291,123,3,-1.244619821,1.1751897618260156,-0.627751371
2292,128,1,-0.023580719,0.3847333236909606,0.5651271931683735
2293,187,2,-1.244619821,0.3847333236909606,-0.798162595
2294,158,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2295,102,3,-0.023580719,1.1751897618260156,1.0763608635768562
2296,157,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2297,131,1,1.1974583830783379,-0.800951334,0.6503328049031206
2298,69,1,-0.023580719,-0.800951334,-0.201723312
2299,152,3,1.1974583830783379,-0.800951334,0.6503328049031206
2300,122,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2301,140,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2302,135,3,-1.244619821,1.1751897618260156,-0.627751371
2303,67,3,-1.244619821,0.3847333236909606,-0.798162595
2304,141,1,-0.023580719,-1.591407772,-0.712956983
2305,105,3,-1.244619821,0.3847333236909606,-0.798162595
2306,216,2,1.1974583830783379,-0.010494895,1.502388922250592
2307,122,3,-1.244619821,0.3847333236909606,-0.798162595
2308,73,4,-0.023580719,0.3847333236909606,0.5651271931683735
2309,39,3,-1.244619821,0.3847333236909606,-0.798162595
2310,72,1,-1.244619821,-1.591407772,-1.224190653
2311,183,1,-1.244619821,-0.800951334,-1.05377943
2312,113,1,-1.244619821,0.3847333236909606,-0.798162595
2313,177,4,-0.023580719,-0.800951334,-0.201723312
2314,129,3,-1.244619821,0.3847333236909606,-0.798162595
2315,231,2,-0.023580719,-0.800951334,-0.201723312
2316,89,4,-0.023580719,0.3847333236909606,0.5651271931683735
2317,126,1,-0.023580719,-0.800951334,-0.201723312
2318,118,3,1.1974583830783379,1.1751897618260156,2.780473098271799
2319,157,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2320,105,4,1.1974583830783379,-0.800951334,0.6503328049031206
2321,116,3,-0.023580719,-0.800951334,-0.201723312
2322,130,3,-0.023580719,0.3847333236909606,0.5651271931683735
2323,88,2,1.1974583830783379,-1.591407772,-0.201723312
2324,96,4,-0.023580719,-0.800951334,-0.201723312
2325,62,2,-0.023580719,0.3847333236909606,0.5651271931683735
2326,108,3,-1.244619821,0.3847333236909606,-0.798162595
2327,128,4,-1.244619821,0.3847333236909606,-0.798162595
2328,60,3,-1.244619821,-1.591407772,-1.224190653
2329,110,4,-1.244619821,-0.800951334,-1.05377943
2330,54,1,-1.244619821,-1.986635991,-1.309396265
2331,158,1,-1.244619821,-1.986635991,-1.309396265
2332,169,1,1.1974583830783379,-0.800951334,0.6503328049031206
2333,108,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2334,234,3,-1.244619821,1.1751897618260156,-0.627751371
2335,146,4,-0.023580719,0.3847333236909606,0.5651271931683735
2336,144,2,-0.023580719,-0.800951334,-0.201723312
2337,89,2,1.1974583830783379,-1.591407772,-0.201723312
2338,163,3,1.1974583830783379,-0.800951334,0.6503328049031206
2339,143,2,1.1974583830783379,-0.405723114,1.0763608635768562
2340,133,2,1.1974583830783379,-0.800951334,0.6503328049031206
2341,153,2,1.1974583830783379,-0.800951334,0.6503328049031206
2342,131,4,-0.023580719,1.1751897618260156,1.0763608635768562
2343,21,1,-0.023580719,-0.800951334,-0.201723312
2344,51,2,1.1974583830783379,-1.591407772,-0.201723312
2345,68,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2346,135,2,-0.023580719,-1.196179553,-0.457340148
2347,190,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2348,173,1,-1.244619821,-1.986635991,-1.309396265
2349,138,3,-1.244619821,-1.591407772,-1.224190653
2350,137,3,1.1974583830783379,1.1751897618260156,2.780473098271799
2351,32,2,-1.244619821,-0.800951334,-1.05377943
2352,142,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2353,203,1,-0.023580719,0.3847333236909606,0.5651271931683735
2354,135,2,-0.023580719,0.3847333236909606,0.5651271931683735
2355,169,3,-1.244619821,0.3847333236909606,-0.798162595
2356,155,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2357,70,2,-0.023580719,-0.800951334,-0.201723312
2358,94,4,-0.023580719,0.3847333236909606,0.5651271931683735
2359,204,2,-1.244619821,0.3847333236909606,-0.798162595
2360,120,4,-0.023580719,1.1751897618260156,1.0763608635768562
2361,83,4,-1.244619821,0.3847333236909606,-0.798162595
2362,77,1,-1.244619821,-1.986635991,-1.309396265
2363,109,4,-0.023580719,0.3847333236909606,0.5651271931683735
2364,156,2,1.1974583830783379,-1.196179553,0.22430474622938495
2365,147,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2366,149,2,-1.244619821,-1.196179553,-1.138985042
2367,138,3,-0.023580719,1.1751897618260156,1.0763608635768562
2368,151,3,-1.244619821,0.3847333236909606,-0.798162595
2369,128,1,1.1974583830783379,-0.800951334,0.6503328049031206
2370,174,1,1.1974583830783379,-1.986635991,-0.627751371
2371,131,1,1.1974583830783379,-1.986635991,-0.627751371
2372,69,4,-1.244619821,1.1751897618260156,-0.627751371
2373,135,4,-1.244619821,0.3847333236909606,-0.798162595
2374,158,1,-0.023580719,-1.986635991,-0.968573818
2375,18,3,-1.244619821,0.3847333236909606,-0.798162595
2376,125,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2377,73,1,-0.023580719,-1.196179553,-0.457340148
2378,97,3,-1.244619821,-0.800951334,-1.05377943
2379,165,2,-0.023580719,-0.800951334,-0.201723312
2380,51,4,-0.023580719,1.1751897618260156,1.0763608635768562
2381,90,2,1.1974583830783379,-1.196179553,0.22430474622938495
2382,154,2,-1.244619821,-1.196179553,-1.138985042
2383,94,4,-0.023580719,0.3847333236909606,0.5651271931683735
2384,173,4,-1.244619821,0.3847333236909606,-0.798162595
2385,69,2,-0.023580719,-1.196179553,-0.457340148
2386,22,3,-1.244619821,1.1751897618260156,-0.627751371
2387,121,2,-1.244619821,-1.196179553,-1.138985042
2388,219,1,1.1974583830783379,-1.986635991,-0.627751371
2389,131,1,1.1974583830783379,-1.591407772,-0.201723312
2390,101,4,-0.023580719,0.3847333236909606,0.5651271931683735
2391,145,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
2392,106,1,-0.023580719,-1.591407772,-0.712956983
2393,144,4,-0.023580719,1.1751897618260156,1.0763608635768562
2394,97,4,1.1974583830783379,-0.800951334,0.6503328049031206
2395,128,2,-0.023580719,-0.800951334,-0.201723312
2396,148,2,1.1974583830783379,-0.800951334,0.6503328049031206
2397,93,1,-0.023580719,0.3847333236909606,0.5651271931683735
2398,102,3,-1.244619821,-0.800951334,-1.05377943
2399,129,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2400,77,2,1.1974583830783379,1.1751897618260156,2.780473098271799
2401,40,1,1.1974583830783379,0.3847333236909606,1.9284169809243275
2402,128,3,1.1974583830783379,-0.800951334,0.6503328049031206
2403,117,2,-0.023580719,0.3847333236909606,0.5651271931683735
2404,121,1,-0.023580719,-1.591407772,-0.712956983
2405,81,1,-0.023580719,-1.986635991,-0.968573818
2406,183,2,-0.023580719,1.1751897618260156,1.0763608635768562
2407,142,1,-1.244619821,-1.591407772,-1.224190653
2408,117,3,-0.023580719,0.3847333236909606,0.5651271931683735
2409,192,4,-0.023580719,0.3847333236909606,0.5651271931683735
2410,54,4,1.1974583830783379,1.1751897618260156,2.780473098271799
2411,179,2,-0.023580719,-0.800951334,-0.201723312
2412,116,2,-0.023580719,-0.800951334,-0.201723312
2413,148,4,1.1974583830783379,0.3847333236909606,1.9284169809243275
2414,132,1,1.1974583830783379,-1.591407772,-0.201723312
2415,93,4,1.1974583830783379,-0.800951334,0.6503328049031206
2416,162,3,-0.023580719,0.3847333236909606,0.5651271931683735
2417,74,3,1.1974583830783379,0.3847333236909606,1.9284169809243275
2418,160,1,1.1974583830783379,-1.986635991,-0.627751371
2419,113,2,-0.023580719,0.3847333236909606,0.5651271931683735
2420,86,3,-0.023580719,0.3847333236909606,0.5651271931683735
2421,162,1,-1.244619821,-1.196179553,-1.138985042
2422,122,4,-0.023580719,0.3847333236909606,0.5651271931683735
2423,74,2,1.1974583830783379,0.3847333236909606,1.9284169809243275
